flight_number,scheduled_departure_date_local,scheduled_departure_datetime_local,scheduled_departure_station_code,scheduled_arrival_station_code,fleet_type,carrier,difficulty_score,difficulty_category,passengers,total_seats,load_factor,total_bags,checked_bags,transfer_bags,hot_transfer_bags,special_service_requests,scheduled_ground_time_minutes,minimum_turn_minutes,ground_buffer
5836,2025-08-13,2025-08-13T10:35:00Z,ORD,TYS,CRJ-550,Express,38.0,Medium-Low,47,50,94.0,71,12,21,5,0.0,56,29,27
4789,2025-08-07,2025-08-07T20:00:00Z,ORD,FAR,ERJ-175,Express,49.0,Medium,89,70,127.1,104,14,38,0,0.0,96,34,62
592,2025-08-10,2025-08-10T16:50:00Z,ORD,JAC,B737-700,Mainline,48.0,Medium,156,126,123.8,175,54,33,1,0.0,65,43,22
563,2025-08-02,2025-08-02T07:10:00Z,ORD,EWR,A321-2NX,Mainline,69.0,Medium-High,233,200,116.5,239,80,37,5,0.0,50,68,-18
2629,2025-08-15,2025-08-15T10:47:00Z,ORD,CLE,B737-900,Mainline,60.0,Medium,201,179,112.3,235,34,79,9,0.0,63,56,7
5643,2025-08-02,2025-08-02T21:10:00Z,ORD,CAK,ERJ-175,Express,41.0,Medium,40,70,57.1,69,4,29,3,0.0,241,34,207
5517,2025-08-03,2025-08-03T18:15:00Z,ORD,PVD,ERJ-175,Express,51.0,Medium,67,70,95.7,88,18,26,0,0.0,65,34,31
752,2025-08-13,2025-08-13T12:50:00Z,ORD,DCA,A319-100,Mainline,38.0,Medium-Low,86,126,68.3,106,27,24,4,0.0,62,43,19
3542,2025-08-08,2025-08-08T17:58:00Z,ORD,YUL,ERJ-175,Express,36.0,Medium-Low,73,76,96.1,90,24,19,4,0.0,68,42,26
1413,2025-08-12,2025-08-12T08:55:00Z,ORD,LGA,B737-800,Mainline,30.0,Medium-Low,84,166,50.6,70,22,12,2,0.0,63,51,12
4546,2025-08-02,2025-08-02T18:35:00Z,ORD,AVP,CRJ-550,Express,51.0,Medium,46,50,92.0,56,4,24,0,0.0,96,29,67
5353,2025-08-12,2025-08-12T09:05:00Z,ORD,GRR,CRJ-550,Express,34.0,Medium-Low,41,50,82.0,38,5,14,0,0.0,97,29,68
3421,2025-08-07,2025-08-07T07:15:00Z,ORD,ROC,ERJ-175,Express,32.0,Medium-Low,36,76,47.4,43,4,13,9,0.0,741,34,707
490,2025-08-13,2025-08-13T08:45:00Z,ORD,SAT,B737-700,Mainline,44.0,Medium,124,126,98.4,150,19,50,12,0.0,959,43,916
5637,2025-08-03,2025-08-03T18:05:00Z,ORD,GRB,CRJ-200,Express,54.0,Medium,52,50,104.0,114,14,40,6,0.0,55,29,26
5103,2025-08-10,2025-08-10T21:50:00Z,ORD,JLN,CRJ-200,Express,48.0,Medium,45,50,90.0,126,35,28,0,0.0,300,29,271
2494,2025-08-03,2025-08-03T19:48:00Z,ORD,MCI,B737-900,Mainline,60.0,Medium,207,179,115.6,240,33,84,6,0.0,77,64,13
944,2025-08-01,2025-08-01T15:10:00Z,ORD,FRA,B787-10,Mainline,61.0,Medium-High,399,318,125.5,680,135,205,0,0.0,250,155,95
5131,2025-08-06,2025-08-06T16:15:00Z,ORD,CMX,CRJ-200,Express,54.0,Medium,51,50,102.0,116,24,34,0,0.0,40,29,11
2653,2025-08-10,2025-08-10T10:52:00Z,ORD,RDU,B737-MAX8,Mainline,39.0,Medium-Low,192,166,115.7,212,56,48,4,0.0,78,51,27
617,2025-08-13,2025-08-13T18:35:00Z,ORD,CLT,B737-MAX8,Mainline,33.0,Medium-Low,156,166,94.0,129,15,49,1,0.0,431,60,371
2657,2025-08-08,2025-08-08T12:45:00Z,ORD,IAH,B737-MAX9,Mainline,47.0,Medium,199,179,111.2,327,70,78,31,0.0,94,56,38
1069,2025-08-04,2025-08-04T19:40:00Z,ORD,DCA,A319-100,Mainline,63.0,Medium-High,126,126,100.0,126,54,7,4,0.0,24,43,-19
764,2025-08-01,2025-08-01T08:45:00Z,ORD,YYC,A319-100,Mainline,48.0,Medium,171,126,135.7,184,63,23,12,0.0,73,52,21
729,2025-08-08,2025-08-08T07:00:00Z,ORD,DFW,A320-200,Mainline,35.0,Medium-Low,143,150,95.3,137,46,20,5,0.0,725,46,679
533,2025-08-02,2025-08-02T20:13:00Z,ORD,OMA,A320-200,Mainline,51.0,Medium,189,150,126.0,230,11,104,0,0.0,168,110,58
1215,2025-08-04,2025-08-04T09:25:00Z,ORD,ANC,B737-MAX8,Mainline,47.0,Medium,185,166,111.4,326,25,134,8,0.0,81,51,30
2385,2025-08-09,2025-08-09T08:50:00Z,ORD,MSO,B737-800,Mainline,44.0,Medium,175,166,105.4,190,26,63,12,0.0,81,51,30
909,2025-08-03,2025-08-03T18:15:00Z,ORD,AMS,B787-8,Mainline,43.0,Medium,195,243,80.2,304,52,100,0,0.0,280,95,185
2417,2025-08-07,2025-08-07T16:13:00Z,ORD,SAN,B737-900,Mainline,68.0,Medium-High,225,179,125.7,247,68,55,1,0.0,30,56,-26
118,2025-08-12,2025-08-12T18:40:00Z,ORD,EDI,B757-200,Mainline,54.0,Medium,160,176,90.9,278,52,87,0,0.0,247,75,172
2148,2025-08-09,2025-08-09T19:40:00Z,ORD,SAT,A320-200,Mainline,63.0,Medium-High,181,150,120.7,292,40,92,28,0.0,60,46,14
5868,2025-08-08,2025-08-08T19:58:00Z,ORD,YWG,ERJ-175,Express,48.0,Medium,79,76,103.9,122,9,52,0,0.0,68,42,26
3468,2025-08-01,2025-08-01T11:50:00Z,ORD,BGR,ERJ-175,Express,53.0,Medium,81,76,106.6,131,19,42,9,0.0,47,34,13
2011,2025-08-03,2025-08-03T08:48:00Z,ORD,YVR,A320-200,Mainline,64.0,Medium-High,208,150,138.7,300,84,62,8,0.0,67,60,7
5988,2025-08-08,2025-08-08T14:55:00Z,ORD,BWI,ERJ-175,Express,48.0,Medium,91,76,119.7,80,22,18,0,0.0,47,34,13
1659,2025-08-11,2025-08-11T10:42:00Z,ORD,CUN,B737-900,Mainline,60.0,Medium,242,179,135.2,216,96,10,4,0.0,64,70,-6
4425,2025-08-14,2025-08-14T14:00:00Z,ORD,GRR,CRJ-550,Express,46.0,Medium,50,50,100.0,89,2,38,9,0.0,106,29,77
1144,2025-08-08,2025-08-08T19:35:00Z,ORD,ONT,B737-800,Mainline,73.0,Medium-High,181,166,109.0,224,28,69,30,0.0,45,51,-6
1657,2025-08-14,2025-08-14T07:00:00Z,ORD,LGA,B737-800,Mainline,51.0,Medium,189,166,113.9,146,31,37,10,0.0,68,57,11
2455,2025-08-08,2025-08-08T07:10:00Z,ORD,SAV,B737-900,Mainline,35.0,Medium-Low,194,179,108.4,162,69,10,4,0.0,484,56,428
5624,2025-08-13,2025-08-13T17:50:00Z,ORD,LEX,ERJ-175,Express,51.0,Medium,61,76,80.3,137,16,44,17,0.0,51,34,17
1324,2025-08-09,2025-08-09T19:48:00Z,ORD,SFO,A321-2NX,Mainline,56.0,Medium,225,200,112.5,368,37,132,30,0.0,84,62,22
2137,2025-08-12,2025-08-12T09:02:00Z,ORD,SLC,B737-800,Mainline,53.0,Medium,184,166,110.8,230,48,60,14,0.0,68,51,17
1657,2025-08-05,2025-08-05T07:00:00Z,ORD,LGA,B737-800,Mainline,43.0,Medium,185,166,111.4,114,13,35,18,0.0,660,51,609
3641,2025-08-02,2025-08-02T10:35:00Z,ORD,GRR,ERJ-175,Express,48.0,Medium,83,76,109.2,139,8,50,23,0.0,78,34,44
5437,2025-08-02,2025-08-02T12:50:00Z,ORD,DLH,CRJ-550,Express,42.0,Medium,54,50,108.0,39,5,14,1,0.0,46,29,17
2147,2025-08-08,2025-08-08T18:30:00Z,ORD,ALB,B737-700,Mainline,47.0,Medium,125,126,99.2,140,13,57,0,0.0,80,43,37
2008,2025-08-10,2025-08-10T11:02:00Z,ORD,MCO,A321-2NX,Mainline,59.0,Medium,269,200,134.5,282,78,63,0,0.0,1524,62,1462
1448,2025-08-01,2025-08-01T14:10:00Z,ORD,BUF,A319-100,Mainline,43.0,Medium,135,126,107.1,150,14,57,8,0.0,65,43,22
481,2025-08-11,2025-08-11T19:52:00Z,ORD,RNO,B737-700,Mainline,61.0,Medium-High,130,126,103.2,219,58,45,13,0.0,57,43,14
312,2025-08-11,2025-08-11T18:15:00Z,ORD,CHS,A320-200,Mainline,50.0,Medium,158,150,105.3,210,30,75,0,0.0,70,46,24
1775,2025-08-04,2025-08-04T10:45:00Z,ORD,FLL,B737-MAX9,Mainline,61.0,Medium-High,192,179,107.3,293,119,24,7,0.0,20,56,-36
1974,2025-08-11,2025-08-11T18:30:00Z,ORD,PWM,B737-700,Mainline,51.0,Medium,139,126,110.3,152,18,58,0,0.0,80,51,29
2148,2025-08-02,2025-08-02T19:40:00Z,ORD,SAT,A320-200,Mainline,51.0,Medium,160,150,106.7,311,25,114,33,0.0,285,46,239
5999,2025-08-04,2025-08-04T13:20:00Z,ORD,OKC,ERJ-175,Express,46.0,Medium,76,70,108.6,100,15,35,0,0.0,65,34,31
5505,2025-08-04,2025-08-04T15:40:00Z,ORD,SBN,CRJ-200,Express,46.0,Medium,51,50,102.0,118,21,34,8,0.0,63,29,34
5499,2025-08-07,2025-08-07T19:35:00Z,ORD,SBN,CRJ-200,Express,42.0,Medium,51,50,102.0,99,19,28,5,0.0,60,29,31
4718,2025-08-13,2025-08-13T14:30:00Z,ORD,DAY,ERJ-175,Express,47.0,Medium,76,70,108.6,100,7,43,0,0.0,84,34,50
5100,2025-08-07,2025-08-07T17:00:00Z,ORD,DEC,CRJ-200,Express,45.0,Medium,22,50,44.0,46,12,11,0,0.0,42,29,13
5309,2025-08-14,2025-08-14T20:05:00Z,ORD,FWA,CRJ-200,Express,40.0,Medium-Low,36,50,72.0,86,15,28,0,0.0,75,29,46
5136,2025-08-01,2025-08-01T07:45:00Z,ORD,DEC,CRJ-200,Express,23.0,Medium-Low,9,50,18.0,20,3,7,0,0.0,885,29,856
1381,2025-08-04,2025-08-04T09:00:00Z,ORD,DCA,A320-200,Mainline,42.0,Medium,155,150,103.3,130,44,19,4,0.0,63,46,17
1742,2025-08-11,2025-08-11T18:26:00Z,ORD,JAX,B737-800,Mainline,45.0,Medium,155,166,93.4,228,13,101,0,0.0,100,51,49
1361,2025-08-02,2025-08-02T21:20:00Z,ORD,STL,A319-100,Mainline,47.0,Medium,164,126,130.2,210,3,100,4,0.0,68,43,25
5337,2025-08-13,2025-08-13T14:00:00Z,ORD,ROA,ERJ-175,Express,47.0,Medium,81,76,106.6,144,18,43,22,0.0,81,34,47
2232,2025-08-06,2025-08-06T07:24:00Z,ORD,MSP,B737-800,Mainline,29.0,Medium-Low,118,166,71.1,90,23,20,4,0.0,674,51,623
2370,2025-08-02,2025-08-02T14:28:00Z,ORD,BOS,B737-900,Mainline,57.0,Medium,240,179,134.1,268,58,76,0,0.0,73,56,17
714,2025-08-14,2025-08-14T18:14:00Z,ORD,MDT,A319-100,Mainline,47.0,Medium,143,126,113.5,122,4,57,0,0.0,84,43,41
4426,2025-08-01,2025-08-01T10:35:00Z,ORD,BUF,CRJ-550,Express,47.0,Medium,58,50,116.0,52,7,17,4,0.0,43,29,14
2182,2025-08-15,2025-08-15T11:20:00Z,ORD,PHL,A320-200,Mainline,43.0,Medium,156,150,104.0,155,52,25,1,0.0,214,46,168
2417,2025-08-09,2025-08-09T16:13:00Z,ORD,SAN,B737-800,Mainline,70.0,Medium-High,206,166,124.1,252,54,71,2,0.0,-43,51,-94
2201,2025-08-07,2025-08-07T14:01:00Z,ORD,MCO,B737-900,Mainline,49.0,Medium,237,179,132.4,284,74,61,14,0.0,79,56,23
2672,2025-08-11,2025-08-11T10:39:00Z,ORD,PNS,A319-100,Mainline,37.0,Medium-Low,161,126,127.8,151,50,25,1,0.0,67,43,24
2618,2025-08-03,2025-08-03T14:23:00Z,ORD,STL,A320-200,Mainline,36.0,Medium-Low,141,150,94.0,189,8,86,1,0.0,77,46,31
2278,2025-08-06,2025-08-06T16:15:00Z,ORD,SEA,A321-2NX,Mainline,48.0,Medium,224,200,112.0,306,55,96,4,0.0,80,62,18
3655,2025-08-01,2025-08-01T12:50:00Z,ORD,PIT,ERJ-175,Express,58.0,Medium,74,76,97.4,107,16,34,7,0.0,50,34,16
1491,2025-08-01,2025-08-01T10:35:00Z,ORD,DFW,B737-700,Mainline,46.0,Medium,128,126,101.6,170,52,30,6,0.0,55,43,12
1785,2025-08-13,2025-08-13T16:46:00Z,ORD,EWR,B737-MAX9,Mainline,63.0,Medium-High,195,179,108.9,153,44,32,1,0.0,49,56,-7
3468,2025-08-06,2025-08-06T11:50:00Z,ORD,BGR,ERJ-175,Express,40.0,Medium-Low,69,76,90.8,87,22,21,1,0.0,47,34,13
4380,2025-08-09,2025-08-09T07:05:00Z,ORD,SYR,CRJ-550,Express,46.0,Medium,52,50,104.0,75,5,27,11,0.0,647,29,618
1778,2025-08-04,2025-08-04T08:45:00Z,ORD,OMA,B737-800,Mainline,52.0,Medium,174,166,104.8,199,34,59,13,0.0,66,51,15
3628,2025-08-15,2025-08-15T17:50:00Z,ORD,IND,ERJ-170,Express,53.0,Medium,66,70,94.3,110,2,44,18,0.0,45,34,11
6004,2025-08-02,2025-08-02T19:35:00Z,ORD,SUN,ERJ-175,Express,67.0,Medium-High,92,70,131.4,123,16,39,13,0.0,40,34,6
2280,2025-08-08,2025-08-08T07:10:00Z,ORD,MCO,A321-2NX,Mainline,42.0,Medium,219,200,109.5,184,57,27,16,0.0,600,62,538
1974,2025-08-09,2025-08-09T18:30:00Z,ORD,PWM,B737-700,Mainline,47.0,Medium,144,126,114.3,146,19,54,0,0.0,85,43,42
2628,2025-08-04,2025-08-04T21:30:00Z,ORD,BNA,B737-900,Mainline,41.0,Medium,152,179,84.9,190,38,57,0,0.0,157,56,101
310,2025-08-01,2025-08-01T15:53:00Z,ORD,MCI,A319-100,Mainline,54.0,Medium,151,126,119.8,201,23,74,7,0.0,58,43,15
2385,2025-08-12,2025-08-12T08:50:00Z,ORD,MSO,B737-800,Mainline,52.0,Medium,170,166,102.4,229,29,68,35,0.0,71,51,20
2364,2025-08-02,2025-08-02T10:38:00Z,ORD,CMH,B737-900,Mainline,71.0,Medium-High,150,179,83.8,191,27,60,17,0.0,-37,56,-93
2487,2025-08-10,2025-08-10T21:23:00Z,ORD,PHL,B737-800,Mainline,46.0,Medium,185,166,111.4,135,29,37,3,0.0,72,51,21
5138,2025-08-03,2025-08-03T21:13:00Z,ORD,MGW,CRJ-200,Express,36.0,Medium-Low,45,50,90.0,67,17,14,5,0.0,53,29,24
611,2025-08-08,2025-08-08T07:20:00Z,ORD,SFO,B757-300,Mainline,44.0,Medium,275,234,117.5,276,106,24,16,0.0,672,66,606
1209,2025-08-04,2025-08-04T21:25:00Z,ORD,EWR,B737-900,Mainline,64.0,Medium-High,170,179,95.0,179,55,30,9,0.0,60,56,4
987,2025-08-11,2025-08-11T18:00:00Z,ORD,CDG,B787-10,Mainline,62.0,Medium-High,249,318,78.3,319,90,59,21,0.0,160,155,5
1923,2025-08-13,2025-08-13T20:05:00Z,ORD,CID,B737-MAX9,Mainline,38.0,Medium-Low,93,179,52.0,169,10,74,1,0.0,419,56,363
5608,2025-08-03,2025-08-03T11:10:00Z,ORD,GRB,CRJ-200,Express,43.0,Medium,68,50,136.0,97,17,31,1,0.0,75,29,46
5103,2025-08-09,2025-08-09T21:50:00Z,ORD,JLN,CRJ-200,Express,44.0,Medium,48,50,96.0,106,27,26,0,0.0,90,29,61
1879,2025-08-09,2025-08-09T08:45:00Z,ORD,SJD,B737-800,Mainline,49.0,Medium,226,166,136.1,247,74,41,17,0.0,535,65,470
4416,2025-08-06,2025-08-06T18:05:00Z,ORD,STL,CRJ-550,Express,39.0,Medium-Low,50,50,100.0,59,10,17,5,0.0,75,29,46
4571,2025-08-07,2025-08-07T20:00:00Z,ORD,XNA,CRJ-550,Express,81.0,High,63,50,126.0,88,3,41,0,0.0,-18,29,-47
5262,2025-08-10,2025-08-10T12:45:00Z,ORD,LNK,CRJ-200,Express,48.0,Medium,46,50,92.0,82,17,21,6,0.0,40,29,11
5470,2025-08-02,2025-08-02T08:40:00Z,ORD,GEG,ERJ-175,Express,66.0,Medium-High,94,76,123.7,120,12,43,10,0.0,38,34,4
2483,2025-08-15,2025-08-15T10:35:00Z,ORD,IAH,B737-900,Mainline,75.0,Medium-High,192,179,107.3,298,60,81,16,0.0,14,56,-42
769,2025-08-10,2025-08-10T21:35:00Z,ORD,BCN,B787-8,Mainline,53.0,Medium,240,243,98.8,344,89,83,0,0.0,205,150,55
2133,2025-08-05,2025-08-05T15:40:00Z,ORD,EWR,B757-200,Mainline,43.0,Medium,204,176,115.9,226,96,16,2,0.0,67,56,11
1775,2025-08-01,2025-08-01T10:45:00Z,ORD,FLL,B737-MAX9,Mainline,40.0,Medium-Low,225,179,125.7,260,96,32,4,0.0,89,62,27
1599,2025-08-14,2025-08-14T08:45:00Z,ORD,DEN,B777-2HD,Mainline,43.0,Medium,378,364,103.8,531,154,91,41,0.0,754,87,667
3465,2025-08-06,2025-08-06T17:55:00Z,ORD,GSP,ERJ-175,Express,44.0,Medium,73,76,96.1,106,22,27,8,0.0,125,39,86
3421,2025-08-01,2025-08-01T07:15:00Z,ORD,ROC,ERJ-175,Express,63.0,Medium-High,86,76,113.2,94,12,30,10,0.0,47,34,13
1381,2025-08-15,2025-08-15T09:00:00Z,ORD,DCA,A320-200,Mainline,35.0,Medium-Low,94,150,62.7,116,30,28,0,0.0,950,46,904
2189,2025-08-15,2025-08-15T13:00:00Z,ORD,LGA,B737-MAX8,Mainline,34.0,Medium-Low,178,166,107.2,182,66,24,2,0.0,96,60,36
202,2025-08-02,2025-08-02T09:20:00Z,ORD,OGG,B787-9,Mainline,53.0,Medium,394,257,153.3,514,173,84,0,0.0,920,155,765
2290,2025-08-04,2025-08-04T12:45:00Z,ORD,DFW,B737-700,Mainline,74.0,Medium-High,134,126,106.3,196,62,30,12,0.0,-12,43,-55
2618,2025-08-10,2025-08-10T14:23:00Z,ORD,STL,A320-200,Mainline,48.0,Medium,174,150,116.0,192,13,83,0,0.0,68,46,22
580,2025-08-01,2025-08-01T16:13:00Z,ORD,PDX,B737-900,Mainline,48.0,Medium,216,179,120.7,186,31,62,0,0.0,78,56,22
5250,2025-08-14,2025-08-14T17:50:00Z,ORD,BNA,ERJ-175,Express,38.0,Medium-Low,78,76,102.6,76,19,16,6,0.0,65,34,31
2099,2025-08-10,2025-08-10T09:46:00Z,ORD,IAH,B737-900,Mainline,48.0,Medium,220,179,122.9,226,50,63,0,0.0,593,56,537
411,2025-08-05,2025-08-05T10:45:00Z,ORD,DTW,B737-700,Mainline,43.0,Medium,124,126,98.4,139,12,53,9,0.0,82,43,39
3,2025-08-04,2025-08-04T15:55:00Z,ORD,ZRH,B767-300,Mainline,49.0,Medium,199,167,119.2,302,58,89,8,0.0,270,145,125
2232,2025-08-11,2025-08-11T07:24:00Z,ORD,MSP,B737-800,Mainline,35.0,Medium-Low,168,166,101.2,117,54,4,1,0.0,96,57,39
2226,2025-08-14,2025-08-14T14:27:00Z,ORD,CLE,B737-900,Mainline,46.0,Medium,205,179,114.5,281,49,91,1,0.0,72,56,16
3707,2025-08-02,2025-08-02T19:45:00Z,ORD,IND,ERJ-175,Express,49.0,Medium,84,76,110.5,74,1,33,6,0.0,52,39,13
3716,2025-08-06,2025-08-06T18:20:00Z,ORD,CMH,ERJ-175,Express,53.0,Medium,89,76,117.1,72,7,29,0,0.0,47,34,13
1660,2025-08-02,2025-08-02T16:50:00Z,ORD,SFO,B757-300,Mainline,47.0,Medium,290,234,123.9,346,110,63,0,0.0,118,66,52
307,2025-08-08,2025-08-08T09:15:00Z,ORD,COS,B737-700,Mainline,39.0,Medium-Low,138,126,109.5,173,31,54,3,0.0,98,43,55
714,2025-08-07,2025-08-07T18:14:00Z,ORD,MDT,A319-100,Mainline,73.0,Medium-High,116,126,92.1,110,3,52,0,0.0,-131,43,-174
3610,2025-08-02,2025-08-02T10:39:00Z,ORD,YQB,ERJ-175,Express,47.0,Medium,79,76,103.9,114,23,28,12,0.0,69,42,27
2378,2025-08-04,2025-08-04T21:42:00Z,ORD,LAX,A321-2NX,Mainline,51.0,Medium,217,200,108.5,238,81,38,0,0.0,77,62,15
3718,2025-08-07,2025-08-07T09:02:00Z,ORD,MSN,ERJ-175,Express,38.0,Medium-Low,71,76,93.4,90,4,39,4,0.0,85,34,51
1452,2025-08-02,2025-08-02T08:45:00Z,ORD,PVR,A320-200,Mainline,55.0,Medium,216,150,144.0,229,92,22,1,0.0,64,60,4
4502,2025-08-10,2025-08-10T10:50:00Z,ORD,LEX,CRJ-550,Express,46.0,Medium,48,50,96.0,104,3,47,4,0.0,62,29,33
4554,2025-08-05,2025-08-05T14:00:00Z,ORD,GRB,CRJ-550,Express,40.0,Medium-Low,49,50,98.0,56,2,23,6,0.0,71,29,42
5262,2025-08-11,2025-08-11T12:45:00Z,ORD,LNK,CRJ-200,Express,54.0,Medium,52,50,104.0,123,26,28,15,0.0,40,29,11
2628,2025-08-10,2025-08-10T21:30:00Z,ORD,BNA,B737-700,Mainline,36.0,Medium-Low,132,126,104.8,89,22,22,1,0.0,74,43,31
5360,2025-08-09,2025-08-09T13:55:00Z,ORD,MBS,CRJ-550,Express,62.0,Medium-High,43,50,86.0,86,4,32,14,0.0,40,29,11
5841,2025-08-09,2025-08-09T12:48:00Z,ORD,MEM,ERJ-175,Express,56.0,Medium,59,70,84.3,102,12,38,2,0.0,47,39,8
5526,2025-08-02,2025-08-02T18:05:00Z,ORD,ATW,CRJ-200,Express,51.0,Medium,62,50,124.0,110,13,37,10,0.0,55,29,26
1599,2025-08-02,2025-08-02T08:45:00Z,ORD,DEN,B777-2HD,Mainline,52.0,Medium,530,364,145.6,585,202,73,35,0.0,186,93,93
4185,2025-08-13,2025-08-13T20:05:00Z,ORD,STL,CRJ-550,Express,54.0,Medium,49,50,98.0,86,1,42,0,0.0,327,29,298
1899,2025-08-05,2025-08-05T20:03:00Z,ORD,YYC,B737-700,Mainline,44.0,Medium,141,126,111.9,130,36,29,0,0.0,106,52,54
5946,2025-08-03,2025-08-03T20:05:00Z,ORD,RAP,ERJ-175,Express,43.0,Medium,78,76,102.6,82,17,24,0,0.0,75,34,41
466,2025-08-06,2025-08-06T10:00:00Z,ORD,DCA,A319-100,Mainline,21.0,Medium-Low,46,126,36.5,30,9,4,4,0.0,121,51,70
6004,2025-08-05,2025-08-05T19:35:00Z,ORD,SUN,ERJ-175,Express,52.0,Medium,44,70,62.9,73,15,17,9,0.0,40,34,6
1120,2025-08-03,2025-08-03T07:52:00Z,ORD,LIR,B737-900,Mainline,35.0,Medium-Low,203,179,113.4,188,83,11,0,0.0,611,70,541
5026,2025-08-05,2025-08-05T21:05:00Z,ORD,JST,CRJ-200,Express,35.0,Medium-Low,25,50,50.0,34,8,7,4,0.0,40,29,11
2683,2025-08-14,2025-08-14T14:06:00Z,ORD,SAN,B737-800,Mainline,49.0,Medium,193,166,116.3,293,99,45,5,0.0,63,51,12
2378,2025-08-11,2025-08-11T21:42:00Z,ORD,LAX,A321-2NX,Mainline,63.0,Medium-High,225,200,112.5,220,41,69,0,0.0,77,62,15
1643,2025-08-15,2025-08-15T07:10:00Z,ORD,SEA,B737-900,Mainline,44.0,Medium,200,179,111.7,252,71,43,24,0.0,574,56,518
587,2025-08-13,2025-08-13T14:07:00Z,ORD,YUL,B737-MAX8,Mainline,71.0,Medium-High,181,166,109.0,202,31,64,12,0.0,61,65,-4
4452,2025-08-04,2025-08-04T10:50:00Z,ORD,RIC,CRJ-550,Express,38.0,Medium-Low,49,50,98.0,78,24,15,0,0.0,57,29,28
4588,2025-08-12,2025-08-12T13:55:00Z,ORD,MDT,CRJ-550,Express,42.0,Medium,49,50,98.0,57,6,18,9,0.0,58,29,29
563,2025-08-14,2025-08-14T07:15:00Z,ORD,EWR,A321-2NX,Mainline,42.0,Medium,215,200,107.5,202,62,30,18,0.0,482,62,420
1983,2025-08-12,2025-08-12T16:50:00Z,ORD,LAX,B737-900,Mainline,49.0,Medium,158,179,88.3,200,71,29,0,0.0,67,56,11
399,2025-08-15,2025-08-15T11:05:00Z,ORD,BOS,B737-MAX8,Mainline,53.0,Medium,195,166,117.5,210,58,47,0,0.0,70,51,19
5251,2025-08-10,2025-08-10T19:35:00Z,ORD,ASE,ERJ-175,Express,35.0,Medium-Low,20,70,28.6,34,6,11,0,0.0,68,34,34
2417,2025-08-02,2025-08-02T16:13:00Z,ORD,SAN,B737-800,Mainline,82.0,High,242,166,145.8,302,77,74,0,0.0,-43,51,-94
265,2025-08-11,2025-08-11T17:55:00Z,ORD,YYZ,A319-100,Mainline,55.0,Medium,123,126,97.6,167,53,26,9,0.0,65,52,13
3,2025-08-13,2025-08-13T15:55:00Z,ORD,ZRH,B767-300,Mainline,48.0,Medium,170,167,101.8,388,51,136,14,0.0,270,145,125
1878,2025-08-06,2025-08-06T12:46:00Z,ORD,SFO,B737-900,Mainline,53.0,Medium,195,179,108.9,307,88,57,17,0.0,68,56,12
2113,2025-08-02,2025-08-02T20:08:00Z,ORD,FSD,B737-900,Mainline,47.0,Medium,211,179,117.9,222,27,84,0,0.0,86,56,30
1741,2025-08-05,2025-08-05T09:20:00Z,ORD,JAC,B737-700,Mainline,47.0,Medium,140,126,111.1,227,26,83,9,0.0,107,43,64
5444,2025-08-10,2025-08-10T12:50:00Z,ORD,CID,CRJ-550,Express,48.0,Medium,48,50,96.0,101,4,45,3,0.0,46,29,17
3520,2025-08-11,2025-08-11T21:16:00Z,ORD,CVG,ERJ-175,Express,41.0,Medium,73,76,96.1,104,5,45,4,0.0,162,34,128
1492,2025-08-03,2025-08-03T21:20:00Z,ORD,CMH,B737-800,Mainline,48.0,Medium,183,166,110.2,204,10,84,16,0.0,135,51,84
938,2025-08-13,2025-08-13T21:25:00Z,ORD,LHR,B767-300,Mainline,57.0,Medium,202,167,121.0,269,62,68,9,0.0,245,145,100
5748,2025-08-15,2025-08-15T13:02:00Z,ORD,YWG,ERJ-175,Express,54.0,Medium,73,70,104.3,115,17,39,3,0.0,47,42,5
466,2025-08-01,2025-08-01T10:00:00Z,ORD,DCA,A319-100,Mainline,32.0,Medium-Low,133,126,105.6,116,52,5,2,0.0,121,51,70
1209,2025-08-08,2025-08-08T21:25:00Z,ORD,EWR,B737-900,Mainline,44.0,Medium,188,179,105.0,236,58,54,12,0.0,88,56,32
4406,2025-08-10,2025-08-10T09:25:00Z,ORD,TVC,CRJ-550,Express,68.0,Medium-High,41,50,82.0,54,6,21,0,0.0,-30,29,-59
1044,2025-08-14,2025-08-14T09:05:00Z,ORD,LAX,B757-300,Mainline,39.0,Medium-Low,270,234,115.4,277,86,50,5,0.0,960,66,894
5215,2025-08-08,2025-08-08T09:06:00Z,ORD,LNK,CRJ-200,Express,42.0,Medium,48,50,96.0,88,20,24,0,0.0,74,29,45
912,2025-08-12,2025-08-12T21:10:00Z,ORD,KEF,B757-200,Mainline,50.0,Medium,112,176,63.6,322,33,123,10,0.0,240,75,165
2865,2025-08-05,2025-08-05T18:30:00Z,ORD,LGA,B737-800,Mainline,27.0,Medium-Low,137,166,82.5,78,33,6,0,0.0,94,51,43
4426,2025-08-15,2025-08-15T10:35:00Z,ORD,BUF,CRJ-550,Express,43.0,Medium,47,50,94.0,40,5,13,4,0.0,43,29,14
2627,2025-08-14,2025-08-14T21:50:00Z,ORD,MSP,B737-900,Mainline,47.0,Medium,207,179,115.6,140,14,56,0,0.0,98,56,42
1269,2025-08-03,2025-08-03T18:00:00Z,ORD,CLE,B737-700,Mainline,53.0,Medium,130,126,103.2,154,20,50,14,0.0,61,43,18
